accel_STD,accel_RMS,accel_DomFreq1,accel_DomFreq2,ang_STD,ang_RMS,ang_DomFreq1,ang_DomFreq2,TargetSpeed
1.6865119789799907,4.541551638626061,1.7458318473609131,1.7626186920470757,0.8330024853465584,2.0071242407589827,1.7458318473609131,1.7626186920470757,4.0
1.675968688262962,4.782975384315808,1.7626186920470757,1.7794055367332382,0.9862308521295768,2.1585035926159817,1.7458318473609131,1.7626186920470757,4.0
1.7152514856960235,4.614957972000757,1.760327253218884,1.7770922746781115,0.8362185490749754,2.0145279637341016,1.7435622317596566,1.760327253218884,4.0
1.3852262512142566,4.1844544646425135,1.7075892857142856,1.724330357142857,0.8074909280174734,1.7726037816349898,1.724330357142857,1.7075892857142856,4.0
1.5422707004431069,4.416427556877304,1.7824568180194338,1.7992724483781077,0.736399973975859,2.0221339535602185,1.7992724483781077,1.7824568180194338,4.0
2.0679239846428437,4.98360082454677,0.6546869427603423,0.6379000980741798,1.5105705905209734,2.613717722316281,0.8225553896219686,0.8057685449358061,4.0
1.5259022547793277,4.73435462264352,1.682043757146941,1.6988641947184104,0.8717428109725572,2.100575894162582,1.6988641947184104,1.7156846322898798,4.0
1.5238083812327134,4.1435862050890355,1.7132357532829003,1.6964393243291465,0.7975396810126268,1.8772425040700353,1.6796428953753926,1.6628464664216387,4.0
1.6449791185889444,4.312917825089542,1.7799133579480593,1.7631217224957192,0.8113825040895188,2.0269041045305167,1.7463300870433789,1.7631217224957192,4.0
1.6709316731103123,4.553818241971551,1.7788980052053625,1.7956800618582431,0.8831335357123824,2.025549871555296,1.7621159485524815,1.7788980052053625,4.0
1.6480860753002005,4.148187726078508,1.76513671875,1.7819475446428572,0.7474969703273348,1.8433797662596825,1.8155691964285716,1.8323800223214286,4.0
2.117820597031042,4.7794127515836085,0.5030945907269605,0.5198644104178592,1.444616641402262,2.749654826822208,0.7211022467086434,0.7378720663995421,4.0
1.5741891517778746,4.828241993405878,1.7443388326681868,1.7611113214438425,0.9372237851485321,2.224911765698862,1.7107938551168755,1.7275663438925313,4.0
1.6845720515076348,4.585848383253732,1.751328169719519,1.7681678636591298,0.9504858644907217,2.275432565688522,1.7850075575987405,1.8018472515383512,4.0
1.6779565394573472,4.4465866437170645,1.747826513853185,1.7310204896815198,0.9324792144058978,2.19494543831468,1.7646325380248502,1.747826513853185,4.0
1.611748320352169,4.4376848567656095,1.7300321822366542,1.7132357532829003,0.8157337064098807,2.017234868458014,1.7468286111904083,1.7636250401441622,4.0
1.4066084846081783,4.167577432964028,1.766650991028024,1.783476238561624,0.9210289556328519,2.009911746374892,1.783476238561624,1.766650991028024,4.0
1.4986521409375866,4.384080120871888,1.7458318473609131,1.7290450026747504,1.0017647490974748,2.1389540624631938,1.7458318473609131,1.7290450026747504,4.0
1.5677795312624823,4.547851483066833,1.7458318473609131,1.7626186920470757,0.9504603177132129,2.185407185015038,1.7626186920470757,1.7458318473609131,4.0
1.5098349528819426,4.231730191856124,1.7410714285714286,1.7578125,0.8300404853273898,2.0357151691727404,1.7410714285714286,1.7578125,4.0
1.5980880498678105,4.629154408681901,1.7783907631166236,1.7951680344667804,0.95468914498991,2.2511241083150755,1.7616134917664668,1.7783907631166236,4.0
1.4704149721480737,4.188090306444902,1.728058949066153,1.74483622041631,0.9169431546233209,2.117911658339677,1.74483622041631,1.7616134917664668,4.0
1.6069943904825608,4.5977309485787305,1.7794055367332382,1.796192381419401,0.9242339931597908,2.240620190521873,1.796192381419401,1.8129792261055635,4.0
1.7626101306665098,4.659105674952713,1.7696877235336195,1.786382890736767,0.8004270024347413,2.1112303815191207,1.786382890736767,1.7696877235336195,4.0
