accel_STD,accel_RMS,accel_DomFreq1,accel_DomFreq2,ang_STD,ang_RMS,ang_DomFreq1,ang_DomFreq2,TargetSpeed
1.6741436568549952,4.582878163640587,1.7586193743740608,1.7418706184276411,0.8510591481288641,2.0019815001660977,1.7418706184276411,1.7586193743740608,4.0
1.7717193113231504,4.636224914145716,1.7619496493064233,1.7787301221569605,0.9129542653151768,2.1426327899869526,1.7619496493064233,1.7787301221569605,4.0
1.5698089110035207,4.481085014713614,1.7429909822765848,1.7597505109523213,0.8389187744290295,1.9677724369541219,1.7597505109523213,1.7765100396280578,4.0
1.4840266934902873,4.218754226815942,1.708373106534802,1.7251218624812217,0.8117059979175736,1.9203357560745449,1.6916243505883823,1.708373106534802,4.0
1.8780261271559018,4.626085405806748,0.503791935030015,0.5205849995310154,1.386255177006591,2.4018152226256633,0.7221017735430214,0.7388948380440219,4.0
1.5616524396954794,5.007987438264815,1.7482278104656983,1.7314179276727588,0.9645887239011537,2.2622731126819406,1.69779816208688,1.7146080448798195,4.0
1.5643995329643272,4.336486554385202,1.7133211236552415,1.73011838957343,0.7827618696713831,1.8286448037226415,1.6797265918188642,1.6629293259006754,4.0
1.6654769142338122,4.36722395703599,1.743426186017478,1.7601898993445693,0.8655837985004965,2.125123483043237,1.726662472690387,1.743426186017478,4.0
1.5690908373493697,4.293114741282625,1.730984531445557,1.7477902065081352,0.7937133537705465,1.8078406003748329,1.7477902065081352,1.730984531445557,4.0
1.866199149209114,4.360858214117534,1.7464787081040518,1.7296856436030512,0.9214700086342533,2.170792146994858,1.7800648371060528,1.7632717726050522,4.0
1.9056592078351295,5.089008658283811,1.842363154106159,1.8591119100525786,1.3774537795327764,2.668085510618204,1.8256143981597395,1.8088656422133198,4.0
1.644590209853783,4.606738029531012,1.7650376932586378,1.7482278104656983,0.8844940508701945,2.2617552315121823,1.7482278104656983,1.7650376932586378,4.0
1.644010448826756,4.4395095142676215,1.79820723169587,1.7814015566332917,0.8811017238962315,2.0336570730851085,1.79820723169587,1.8150129067584482,4.0
1.6495944012671693,4.402229724293649,1.7469156554916188,1.73011838957343,0.8865453948800677,2.1477865985072335,1.7637129214098075,1.780510187327996,4.0
1.4138225123389736,4.129793303214185,1.7632717726050522,1.7800648371060528,0.918240593146536,1.9862338963246728,1.7800648371060528,1.7632717726050522,4.0
1.52832449905924,4.503638932725806,1.7262314536008485,1.7429909822765848,0.9930202913199289,2.2527509647297697,1.7262314536008485,1.7429909822765848,4.0
1.5218187053983403,4.2547756697621555,1.7773974072802199,1.7941653073489012,0.8591113812747457,2.053864207248907,1.7773974072802199,1.7606295072115385,4.0
1.570425928719397,4.6411923624705045,1.7787301221569605,1.7619496493064233,0.950945972827514,2.2079297584347692,1.7787301221569605,1.7619496493064233,4.0
1.4865295928035076,4.2237481192872375,1.7581791692740927,1.7749237327909888,0.9251214323197777,2.1018910498409427,1.7246900422403004,1.7414346057571966,4.0
1.5949695270804465,4.551987577870892,1.72882080078125,1.74560546875,0.9378068777975199,2.2324250980003377,1.74560546875,1.72882080078125,4.0
1.7350040662367618,4.622307778272699,1.7704919631710363,1.7537892088014981,0.7749708421328784,2.129903873640523,1.7704919631710363,1.7537892088014981,4.0
1.6064338441432544,4.936235039342876,1.743426186017478,1.7601898993445693,0.9571262121491511,2.3685920635762425,1.7601898993445693,1.7769536126716603,4.0
1.77121719897235,5.382739248577979,1.7597505109523213,1.7429909822765848,0.9347812620238253,2.339336424948517,1.7597505109523213,1.7765100396280578,4.0
1.7491397823194792,5.418983124368426,1.7704919631710363,1.7871947175405742,1.0062701447655584,2.442773866035074,1.7704919631710363,1.7871947175405742,4.0
1.5978609031728164,5.003789038771074,1.7542272180944056,1.7709341439810191,0.9606840634582038,2.3062695412896326,1.7542272180944056,1.7709341439810191,4.0
1.6599006087068204,5.1901301437527465,1.7597505109523213,1.7765100396280578,1.0206730059551403,2.469012758168738,1.7429909822765848,1.7597505109523213,4.0
1.7517654573142185,5.166117787342903,1.7758127504382673,1.7925657009140998,0.9475066892602874,2.512071076799084,1.7590597999624344,1.7423068494866016,4.0
1.73353299700406,5.0222894091331405,1.7765100396280578,1.793269568303794,1.0247658563010043,2.395407424066463,1.793269568303794,1.7765100396280578,4.0
1.5993998300992858,4.739322728724781,1.7418706184276411,1.7251218624812217,1.0009721099164652,2.3385431237430367,1.708373106534802,1.7251218624812217,4.0
1.4054471716576198,4.324755379314429,1.7262314536008485,1.7429909822765848,0.9346732394066541,2.0574100223339054,1.7429909822765848,1.7597505109523213,4.0
1.3997728115289563,3.981507435614558,1.706237106151538,1.6895092913853464,0.839786901800974,1.9136555952486012,1.6895092913853464,1.706237106151538,4.0
1.4833606663308623,4.15043568359231,1.7275251569135648,1.7107530680114913,0.8564491701788381,2.035595601917398,1.7275251569135648,1.7442972458156383,4.0
1.5225457432922953,4.602555890727752,1.7593113418704767,1.7425559957574246,1.0708386895377888,2.2714339083495254,1.7425559957574246,1.7593113418704767,4.0
